row_id,movie_id,country_id,statement_id
movie_countries_9128,Q139600175,Q30,Q139600175-65332d93-4254-feb4-3742-4d32630b9248
movie_countries_9129,Q139604970,Q30,Q139604970-8b9693dc-4367-c3c3-e88a-1d06e27c8b87
movie_countries_9130,Q1396056,Q55,Q1396056-5882C2A4-5DB1-4CC5-B6F1-132DC2AAA88F
movie_countries_9131,Q1396618,Q142,Q1396618-33E629B0-EAF0-48FD-BCD4-A80399766AE8
movie_countries_9132,Q139662023,Q30,Q139662023-ae70e4d7-4b5a-2609-4eae-eba71c29cd63
movie_countries_9133,Q139677233,Q30,Q139677233-0e4563eb-44c4-1bae-27ac-9be75107679d
movie_countries_9134,Q139679016,Q55,Q139679016-b294359e-4208-6699-59a0-2ed7e7e393ae
movie_countries_9135,Q139679673,Q30,Q139679673-ac00b968-4207-56df-b3e0-ddc77ed36171
movie_countries_9136,Q139683978,Q183,Q139683978-5d6a21f8-4b56-4fcc-5ede-d1a170ecfd72
movie_countries_9137,Q139683993,Q183,Q139683993-468a8555-46de-4abd-5af2-c954b3cd8c34
movie_countries_9138,Q139701341,Q16,Q139701341-de589c18-4acb-8c0a-c716-b483b2dc3a61
movie_countries_9139,Q139708328,Q16,Q139708328-188f58b7-4b5f-36e1-e7ad-e356d4884fb5
movie_countries_9140,Q139710216,Q30,Q139710216-2ed627e8-49c3-60f6-113a-e3f210f02c51
movie_countries_9141,Q139713440,Q30,Q139713440-1a831b5d-47d0-5290-e59d-13bab5172364
movie_countries_9142,Q1397469,Q30,Q1397469-DA6CB733-DC72-4A3D-9C55-EBC5A172B999
movie_countries_9143,Q139762104,Q30,Q139762104-8bf12e53-4e3c-eb90-f752-9c19dee5f3ab
movie_countries_9144,Q139762203,Q30,Q139762203-92a55522-4ba7-3394-5f2b-f6e2cdf406c2
movie_countries_9145,Q139762241,Q30,Q139762241-6ccd4e0b-4b09-ae63-f565-9b6fd09f73a7
movie_countries_9146,Q139762306,Q30,Q139762306-db2d1750-4e86-7810-916e-bb20435472d3
movie_countries_9147,Q139762381,Q30,Q139762381-a8ebc516-4938-d4fc-9543-1a8b1d4a9f9e
movie_countries_9148,Q1397682,Q30,Q1397682-6352328B-56E1-4151-B084-DD5E22399EA4
movie_countries_9149,Q139770701,Q30,Q139770701-a6e81692-4665-3ed1-9f0c-c4b20118bc61
movie_countries_9150,Q1397719,Q142,Q1397719-05D2CA78-768D-4B71-BFFD-E84373E9F57E
movie_countries_9151,Q139796910,Q16,Q139796910-1880193a-469c-eaec-f88d-8d195d185ed1
movie_countries_9152,Q139796946,Q16,Q139796946-a17c223f-40a0-409b-4c76-e1f24cadb391
movie_countries_9153,Q13980021,Q211,Q13980021-82166F06-4E89-461D-AB0E-20435A7B0440
movie_countries_9154,Q139821001,Q30,Q139821001-04ba73ac-481b-d831-e241-6317d875372b
movie_countries_9155,Q139821061,Q30,Q139821061-09e7f3ee-445c-2962-9d36-1688bcb6bdfc
movie_countries_9156,Q139827909,Q30,Q139827909-1fa070ac-4cba-96f5-034d-1821d21ae328
movie_countries_9157,Q139829168,Q30,Q139829168-c8228dc8-4650-bb19-7e7e-aa7b5ca6e73c
movie_countries_9158,Q139838771,Q884,Q139838771-DD0AAF95-0655-40AE-BCEA-97BD089CC2F1
movie_countries_9159,Q139840246,Q884,Q139840246-EE0661C2-E677-4F97-BB50-62CAF9674C07
movie_countries_9160,Q139840452,Q884,Q139840452-104333DC-9D31-438D-918A-C80263536748
movie_countries_9161,Q139840469,Q884,Q139840469-AEA2ABCD-F740-43EE-9F0A-5D9BDC1F0CEF
movie_countries_9162,Q139840476,Q884,Q139840476-1481C419-16BD-43D4-BB0E-969A110C3070
movie_countries_9163,Q139840572,Q884,Q139840572-7188116A-D9CD-4D3D-AD33-3EC5D35C6AAC
movie_countries_9164,Q139840621,Q884,Q139840621-580D35A1-55F4-4A9C-AD12-DE7910033DE7
movie_countries_9165,Q139840643,Q884,Q139840643-758980AF-686C-40C0-96A8-C1D2E21E0E02
movie_countries_9166,Q139840671,Q884,Q139840671-E1826707-1635-454E-91A2-2EA95FB237AF
movie_countries_9167,Q139840709,Q884,Q139840709-79299B7B-C288-422F-88F9-8890ABECD7E8
movie_countries_9168,Q139840749,Q884,Q139840749-42FE495C-BA70-4B85-A469-D1D66277C339
movie_countries_9169,Q139840847,Q884,Q139840847-7E8990F7-B109-408F-882A-2DFDECEB5716
movie_countries_9170,Q139841707,Q884,Q139841707-53AE6DE2-1BB7-4EA6-A960-D25D9F20BB5A
movie_countries_9171,Q139841708,Q884,Q139841708-BDD146BA-8B7B-4B4D-944F-62734B9B84FE
movie_countries_9172,Q139841724,Q884,Q139841724-2FBF0710-2FD1-415A-AD57-CC9701B06AA5
movie_countries_9173,Q139841727,Q884,Q139841727-28D8ED2C-6CA7-4E1C-9949-E40C60B90536
movie_countries_9174,Q139841747,Q884,Q139841747-86D70E89-75FF-4987-97AB-1D3A65D6E995
movie_countries_9175,Q139841749,Q884,Q139841749-8A5E9102-1CCD-4B5F-8F8D-A0F766ADBC59
movie_countries_9176,Q139841758,Q884,Q139841758-0F581275-C286-4E29-AF1D-06B25F9D5C58
movie_countries_9177,Q139841759,Q884,Q139841759-0AAC1784-CEEC-4279-B7F3-9FBA010A8433
movie_countries_9178,Q139841804,Q884,Q139841804-C53D77C9-D83F-42D6-9B8C-93DFCCAAF614
movie_countries_9179,Q139841826,Q884,Q139841826-BDCAB630-335E-425D-AFED-DE3E02DA46CE
movie_countries_9180,Q139841853,Q884,Q139841853-C2631970-13C0-4B00-9A1E-661B08E5B356
movie_countries_9181,Q139841864,Q884,Q139841864-87F965AE-08D3-41BF-8DE0-AC64F4C19573
movie_countries_9182,Q139841898,Q884,Q139841898-1025F904-EA96-4908-AF51-433BFD11C870
movie_countries_9183,Q139841937,Q884,Q139841937-E2583DED-3419-42BE-9375-941C1BBAB4C1
movie_countries_9184,Q139841942,Q884,Q139841942-B43313DB-AA1E-41DF-85EA-15AB20F09E1F
movie_countries_9185,Q139841982,Q884,Q139841982-D7106BA5-93B6-4AD0-AD7F-4C74440A33D0
movie_countries_9186,Q139845452,Q30,Q139845452-beeb7875-43b4-9472-8854-bf586de3f44e
movie_countries_9187,Q139845454,Q30,Q139845454-60ed982e-4e4a-cd9a-ce79-9e00e3e51fb3
movie_countries_9188,Q139845473,Q30,Q139845473-8a5b12b2-45e4-5342-0052-37dc840e7c4d
movie_countries_9189,Q139849573,Q183,Q139849573-fdc887ab-46b7-8b64-d639-d3125490e132
movie_countries_9190,Q139850379,Q142,Q139850379-e411182a-49a5-3f1d-7324-45352299762f
movie_countries_9191,Q139850380,Q142,Q139850380-042e5482-4e8d-4a83-d4d2-9d932e57f04f
movie_countries_9192,Q139850382,Q142,Q139850382-f0be0e11-421f-20a5-13a9-3e00f4035590
movie_countries_9193,Q1398555,Q38,Q1398555-4ED689C9-1901-49E0-B820-7BE3EDB8E779
movie_countries_9194,Q139864694,Q142,Q139864694-9a07ee3c-4dd3-cb68-5176-9317d2eb3baf
movie_countries_9195,Q139864725,Q142,Q139864725-39684e95-449a-a9dc-db59-2978862c77a0
movie_countries_9196,Q139864737,Q142,Q139864737-ed7c4f29-48d6-a22b-f74b-83e61c2a84e1
movie_countries_9197,Q139864890,Q142,Q139864890-fc0f5c9e-4e18-a88b-8eb4-5b9390bf9e71
movie_countries_9198,Q139865689,Q142,Q139865689-9a4a48e1-4fd5-4f02-6636-0befc2f88d22
movie_countries_9199,Q139882636,Q884,Q139882636-455C3A8D-DF45-4FCD-9807-91B988ADC0C0
movie_countries_9200,Q139888946,Q142,Q139888946-fc592a6b-4257-bf67-a33f-f02892c6888f
movie_countries_9201,Q139889177,Q142,Q139889177-7f594036-43a9-4a7a-7aae-47b6f6f268c4
movie_countries_9202,Q139889412,Q16,Q139889412-36e1a1bf-416f-43a6-681e-911818a219cb
movie_countries_9203,Q139891876,Q30,Q139891876-5ea0bac5-4a2c-86df-3b47-7312f270f7ec
movie_countries_9204,Q139894303,Q30,Q139894303-bcc01f46-4614-8f3a-1065-81502a36f7ac
movie_countries_9205,Q1398997,Q183,Q1398997-2D6EF2C4-1955-4F1F-AD20-0AB40862FEEC
movie_countries_9206,Q1398997,Q30,Q1398997-6A2BC7B5-8E4F-4C0A-9980-6FDF9AFC7A56
movie_countries_9207,Q139900306,Q30,Q139900306-562d9a99-4edb-6bd8-7239-a540c7e560e9
movie_countries_9208,Q139914056,Q30,Q139914056-06a07b8a-4a68-c95f-dd9b-720b605ce2ee
movie_countries_9209,Q139927,Q30,Q139927-9978AFEF-4173-46F6-9062-16773DC3A0A9
movie_countries_9210,Q139935565,Q30,Q139935565-40436468-41f4-77e5-d442-348a909c038d
movie_countries_9211,Q139936354,Q30,Q139936354-a625a827-4aac-42a2-f62d-c5e25c75eac5
movie_countries_9212,Q139964441,Q31,Q139964441-69a26a1f-4140-5cd6-7340-e7bf4b9aeb09
movie_countries_9213,Q139970957,Q142,Q139970957-1545343a-4cb1-587c-5ae5-a5bd00f2be34
movie_countries_9214,Q139970976,Q142,Q139970976-d6639ef1-43ec-761f-7f4a-77077d0ed842
movie_countries_9215,Q139970989,Q142,Q139970989-3b16e107-4261-ee52-f3ad-2f51f5467afb
movie_countries_9216,Q139970997,Q142,Q139970997-7dc5a181-406d-204a-f342-4e20a714ce8a
movie_countries_9217,Q139974833,Q142,Q139974833-cac85b6f-4812-bde3-0751-72f24feb7030
movie_countries_9218,Q139975381,Q142,Q139975381-73f4bdf4-45e0-f13f-206d-b42f04231860
movie_countries_9219,Q139976582,Q142,Q139976582-3180a9a0-404b-2e6f-1646-29d8e7100e50
movie_countries_9220,Q139976658,Q142,Q139976658-b31f6b08-4de7-92a7-ea71-0e2f5885cd0f
movie_countries_9221,Q140009,Q30,Q140009-84F7DA4B-396C-44C9-B05F-B7B44A15F9AC
movie_countries_9222,Q140011048,Q142,Q140011048-ec6e7bdf-4dd7-b3f7-b704-335c6732927e
movie_countries_9223,Q140011106,Q142,Q140011106-d5bf1db9-478c-bc4e-138d-645c33247289
movie_countries_9224,Q140026947,Q142,Q140026947-c985844e-44be-f37d-0eb2-56c872d94ba9
movie_countries_9225,Q1400278,Q28,Q1400278-57047F73-855C-46E0-B923-93041630EADD
movie_countries_9226,Q140042756,Q145,Q140042756-681626f1-46ed-6d51-b7be-41dae26971a4
movie_countries_9227,Q140047635,Q30,Q140047635-ad472711-48d9-db9d-ddd0-bae8ead73a84
movie_countries_9228,Q1400498,Q145,Q1400498-7E706BDB-CC3B-4608-8484-E9ED24981347
movie_countries_9229,Q140053026,Q16,Q140053026-58815f78-4e6d-65e1-9c7a-2d6206434d5c
movie_countries_9230,Q1400547,Q142,Q1400547-64B17D80-6234-410B-84A0-7F7F8C43755C
movie_countries_9231,Q140066968,Q215,Q140066968-25fc2323-4344-eddd-0113-04861804e600
movie_countries_9232,Q140067351,Q215,Q140067351-9bdd9d55-448c-5ee4-fa26-736c0a17e981
movie_countries_9233,Q1400892,Q30,Q1400892-DF46B993-838A-444C-B522-99A4E1B8D279
movie_countries_9234,Q1400892,Q408,Q1400892-77D6B266-7CCA-4BB9-BFE8-458D2777F9C0
movie_countries_9235,Q140092422,Q159,Q140092422-c0fb2ca1-419d-2f61-e824-9ec09fa29e28
movie_countries_9236,Q1401025,Q30,Q1401025-78E24972-D9A1-49A6-83EA-71851EFB083B
movie_countries_9237,Q1401088,Q30,Q1401088-D387B2B7-6E98-4E7E-A4E7-6FD1483683FD
movie_countries_9238,Q1401342,Q183,Q1401342-5F8846E2-F7A4-472B-B6C1-763A3D2B97DD
movie_countries_9239,Q1401449,Q183,Q1401449-96A10A28-6B78-4080-8E94-558882624142
movie_countries_9240,Q140181539,Q30,Q140181539-c8c62a0b-4af1-ba95-b288-bc4ab4b7b6eb
movie_countries_9241,Q140183573,Q39,Q140183573-843b4e32-4680-e172-84d5-4852824f3381
movie_countries_9242,Q140199481,Q34,Q140199481-62e9a0c9-4f63-3727-7927-78c66d6d887b
movie_countries_9243,Q140206305,Q30,Q140206305-94090c49-46e9-160b-92a9-df53395c9dad
movie_countries_9244,Q140267,Q142,Q140267-d0f486a9-4960-2b9d-f420-0e57294f8443
movie_countries_9245,Q140267,Q183,Q140267-b9107e30-42af-b8ea-0e66-f2afee78c98a
movie_countries_9246,Q140267,Q31,Q140267-bc337bf3-46f5-d4a5-8ece-5209d376e569
movie_countries_9247,Q140267,Q38,Q140267-5a0ebe70-4fed-376f-e1f8-0a7248db3fbd
movie_countries_9248,Q1402686,Q43,Q1402686-2A4B9B37-EC28-4841-BEFE-C33E217D5B6D
movie_countries_9249,Q140278753,Q30,Q140278753-efa93db9-4bd8-cb99-820f-644e4640b99c
movie_countries_9250,Q140278814,Q30,Q140278814-461f35f4-4ee9-387a-989f-65a7a91045a8
movie_countries_9251,Q140278983,Q30,Q140278983-50228ef6-49f1-6fc9-6333-7d46e943947d
movie_countries_9252,Q140281378,Q30,Q140281378-9af15899-4518-ae66-7a34-b4929791e291
movie_countries_9253,Q140283100,Q30,Q140283100-9e4a58d9-467c-6522-17ab-f61fb6ea9447
movie_countries_9254,Q140285201,Q30,Q140285201-69bb8503-4ec6-545c-2f07-0c250848ab0b
movie_countries_9255,Q1402883,Q30,Q1402883-480091BE-80BE-4230-B180-8611A1F101A2
movie_countries_9256,Q1402901,Q145,Q1402901-21238485-F3DA-4504-AFD9-4473CD2ECD24
movie_countries_9257,Q1402901,Q30,Q1402901-6360C845-7545-4A8B-A941-6F60EF5B3F8F
movie_countries_9258,Q1403029,Q145,Q1403029-003A5E13-C63A-4166-BFC8-2E94E7A36296
movie_countries_9259,Q1403029,Q16,Q1403029-5773EFC1-B775-4FA0-8A92-C13BDF0E0CBF
movie_countries_9260,Q140304674,Q30,Q140304674-ef21c037-4149-637e-378c-cf0b1ca214a0
movie_countries_9261,Q140304908,Q30,Q140304908-2dadfc25-4596-85fc-0c31-3df0e679cad3
movie_countries_9262,Q140310203,Q30,Q140310203-62a914d8-4350-3e5b-c636-812eba48a730
movie_countries_9263,Q140310384,Q30,Q140310384-dd68c377-4658-801a-a09b-9857772af11e
movie_countries_9264,Q140310411,Q16,Q140310411-512f7ccb-40cf-f444-e109-6fc09686c639
movie_countries_9265,Q140310447,Q16,Q140310447-581a3885-41e2-10f5-1b0e-f13daeaf2595
movie_countries_9266,Q140310501,Q16,Q140310501-25a5d95e-4a5a-d256-f4f2-a5fc56300e53
movie_countries_9267,Q140310577,Q16,Q140310577-5592f0be-4143-7775-e17b-8ae652f27cfa
movie_countries_9268,Q140310578,Q16,Q140310578-3a4f710d-427d-4eaf-c963-4ea9e812372b
movie_countries_9269,Q140310616,Q30,Q140310616-498f8d7a-45bf-8d3f-32df-a43e65b55385
movie_countries_9270,Q140314521,Q30,Q140314521-26ddb150-4152-c2da-b42d-827f80ae3f53
movie_countries_9271,Q140314684,Q30,Q140314684-978fbb4c-4dc3-16f6-e53e-095f56b3784e
movie_countries_9272,Q140317491,Q16,Q140317491-c49d5c05-4d2d-3218-015d-f0cc0d78ed26
movie_countries_9273,Q140317491,Q30,Q140317491-940d886c-4ee7-9f58-b3ea-b684e03a40c4
movie_countries_9274,Q140322509,Q30,Q140322509-a2dfe8e4-49b6-2101-a936-e25521029754
movie_countries_9275,Q140323980,Q30,Q140323980-81fcb965-47fe-3239-6862-b3bbe4adfe8d
movie_countries_9276,Q140324088,Q30,Q140324088-34a1e118-4b9d-fbf2-6842-07e6780dd322
movie_countries_9277,Q140324628,Q30,Q140324628-ad12d45d-46c6-8aa0-def4-ea77fe7aa7f3
movie_countries_9278,Q140327261,Q30,Q140327261-60778b49-4ee5-463b-478d-98358365def3
movie_countries_9279,Q140328912,Q30,Q140328912-f1780e24-4bd8-47be-486e-e7041811bd13
movie_countries_9280,Q140328924,Q30,Q140328924-0be8a646-4788-cd41-7778-e549dadebd7a
movie_countries_9281,Q140328925,Q30,Q140328925-f74b5476-412d-6574-0d97-b311d00baa72
movie_countries_9282,Q140328927,Q30,Q140328927-b8a2afae-4515-609e-02b1-5dc37c72e104
movie_countries_9283,Q140328931,Q30,Q140328931-b732179f-41e8-ca6b-08f1-32d77d51eb9f
movie_countries_9284,Q140328935,Q30,Q140328935-5f895801-4832-33a1-c722-214997f853a7
movie_countries_9285,Q140351255,Q30,Q140351255-b0ed4bf8-487b-ae36-9352-f3cdb0c17123
movie_countries_9286,Q140351263,Q30,Q140351263-a4752460-4d7d-0df0-974f-288c0658011a
movie_countries_9287,Q140351275,Q30,Q140351275-b671932e-456e-bc93-05e9-afb6d1a20430
movie_countries_9288,Q140351279,Q30,Q140351279-cb702f4f-47bd-3177-68a1-1ab1f3609f76
movie_countries_9289,Q140351436,Q30,Q140351436-8a1ba42d-45eb-78c0-f02c-5e16a8b9f21d
movie_countries_9290,Q140352630,Q29,Q140352630-e01a777a-42ec-9c60-309b-ff0ab30826b8
movie_countries_9291,Q140352638,Q29,Q140352638-b2757bf8-4a51-cd1d-b7f5-c6e618a9e290
movie_countries_9292,Q140357437,Q884,Q140357437-108FD1DD-42E9-4D24-853E-7A59B389D98D
movie_countries_9293,Q140357468,Q884,Q140357468-621E5FD3-EB80-4590-B3E7-2E48802DDC6B
movie_countries_9294,Q140357497,Q884,Q140357497-9D548188-9C88-4AE2-B8CB-C8D2BEB1F561
movie_countries_9295,Q140361734,Q30,Q140361734-2bb8c4a8-48bc-f5b9-281e-a01660f380f6
movie_countries_9296,Q140362833,Q30,Q140362833-129566de-44cd-5e01-82af-57b4cea30b03
movie_countries_9297,Q14036428,Q30,Q14036428-5215FA59-9F91-4DE1-A84A-62199685DCC6
movie_countries_9298,Q140365443,Q30,Q140365443-4db3bbd1-4e82-1ca1-d918-423a8850c0a9
movie_countries_9299,Q140365485,Q30,Q140365485-48c33280-4a40-f666-5a9e-8d6c0ddbbcce
movie_countries_9300,Q140365506,Q30,Q140365506-ba88cd93-4f48-7845-d88e-83a27e19ee77
movie_countries_9301,Q140365523,Q30,Q140365523-ac393993-4117-c013-2f79-08fcbb444d7e
movie_countries_9302,Q140368070,Q30,Q140368070-c37fa080-49c5-dc6d-3d6f-e441cc01f76a
movie_countries_9303,Q140368114,Q30,Q140368114-1c4c18bc-4bbb-e1c6-4bdb-5a1d99c3912f
movie_countries_9304,Q140368119,Q30,Q140368119-a80ce609-45d2-9371-e488-173491841b58
movie_countries_9305,Q140370097,Q30,Q140370097-bc7eb00c-4380-e34b-19f2-6430b49aec70
movie_countries_9306,Q140370100,Q30,Q140370100-8593b566-4f0e-0ef5-df07-6fc4f3330061
movie_countries_9307,Q140370101,Q30,Q140370101-699d4f73-42e0-b45e-ee0c-9f48696a996f
movie_countries_9308,Q1404012,Q30,Q1404012-D2406447-FEDD-4D44-900F-A2BAFB92E795
movie_countries_9309,Q140405011,Q884,Q140405011-C88B3202-0879-48E7-B286-9EFFB0395CA0
movie_countries_9310,Q140409364,Q30,Q140409364-9d16ecce-4bfd-68a0-b55c-4c3e2d3aed1e
movie_countries_9311,Q140420579,Q30,Q140420579-57beb0f3-4412-bbe7-0e73-537049e14fd7
movie_countries_9312,Q140429264,Q30,Q140429264-cf47b7a9-46ec-3905-50d6-b39f4b59fc13
movie_countries_9313,Q1404323,Q414,Q1404323-6BC15EDF-0C21-45E5-85AA-E210B6AA9F1B
movie_countries_9314,Q1404391,Q16,Q1404391-F34026D2-6ECB-406A-BEB8-8130FCDDDFAE
movie_countries_9315,Q1404391,Q30,Q1404391-E2CBF851-909B-4064-A876-B361CD031D34
movie_countries_9316,Q140441852,Q30,Q140441852-e4dede8b-4d71-b0f2-3146-095a45c06f33
movie_countries_9317,Q140473571,Q17,Q140473571-2FFA7FAC-D5C5-4237-A691-AB552EA7B643
movie_countries_9318,Q1404842,Q183,Q1404842-bd34c6a6-4675-9c39-ff0e-54dfda778e45
movie_countries_9319,Q1404842,Q33,Q1404842-d01978c6-43ed-74b8-22ca-b457c6373b9f
movie_countries_9320,Q140494137,Q414,Q140494137-B1D2AAA4-A432-4AB2-A8E4-BB070D233665
movie_countries_9321,Q140494137,Q733,Q140494137-CC655FB7-5230-40BF-B62B-B62C0BEE007F
movie_countries_9322,Q1405016,Q29,Q1405016-99DCFAE9-8F29-436B-B537-4C5F02754AEA
movie_countries_9323,Q1405016,Q38,Q1405016-DCD44540-062B-474C-AA6A-DF38C92A9BC4
movie_countries_9324,Q1405016,Q414,Q1405016-67c92f72-48b5-77bb-06cf-35b318f52c3d
movie_countries_9325,Q1405016,Q55,Q1405016-A43B5568-379A-4530-8615-980A527026E8
movie_countries_9326,Q1405113,Q145,Q1405113-2653DE04-2C3C-4F1D-8E50-E1947087CE3F
movie_countries_9327,Q1405126,Q16,Q1405126-F3BFC745-97FE-40AE-893F-E4F5EC32A926
movie_countries_9328,Q1405126,Q30,Q1405126-A557D645-A0E4-4A54-8390-A86FC6DC5FAD
movie_countries_9329,Q1405305,Q142,Q1405305-A9817280-BFA1-4295-8297-389BB3D69573
movie_countries_9330,Q1405305,Q39,Q1405305-8098f3b8-40c2-ad86-adb8-78f7066cfb24
movie_countries_9331,Q140548242,Q38,Q140548242-bc1b848f-4db3-dd8c-260e-919c01fae6ec
movie_countries_9332,Q140571234,Q191,Q140571234-30186B70-04FC-495D-B5F7-DBC31DE5F191
movie_countries_9333,Q1405845,Q142,Q1405845-22194171-E681-441D-A5F7-A808F3305F71
movie_countries_9334,Q1405901,Q142,Q1405901-DCC99145-26AF-4F11-88DD-7A27DF2C9857
movie_countries_9335,Q1406074,Q142,Q1406074-D8BF69A8-64FB-44E2-A3F9-6990E8D96B43
movie_countries_9336,Q1406098,Q142,Q1406098-B094A087-AEE5-4D24-9301-A848E60F6C7C
movie_countries_9337,Q1406098,Q31,Q1406098-5196F925-1550-4536-85AB-20BB2D462E07
movie_countries_9338,Q1406151,Q145,Q1406151-D87096C2-2960-435B-AC6D-8D88841E3D8B
movie_countries_9339,Q1406257,Q30,Q1406257-A08BF46D-9192-4CC3-A7B4-865803252D33
movie_countries_9340,Q1406280,Q142,Q1406280-B294EC4E-26DB-43D7-B79A-8DC7798E6E65
movie_countries_9341,Q1406280,Q159,Q1406280-482E599C-B079-4975-A134-0285F545CCBE
movie_countries_9342,Q1406280,Q183,Q1406280-9D23D0E4-C40C-45E0-BB7D-436EDB3C348F
movie_countries_9343,Q1406280,Q38,Q1406280-62ACE346-49F7-46DE-9265-238F049AB310
movie_countries_9344,Q1406330,Q30,Q1406330-F22EECAA-0DF1-42F1-AADA-8D318DA3A72F
movie_countries_9345,Q140645619,Q30,Q140645619-336865c1-4854-ee8f-a4aa-d3d1f6f82047
movie_countries_9346,Q140669,Q668,Q140669-A12A3776-9023-45AC-98B4-FAD4CDDE89AC
movie_countries_9347,Q1406770,Q142,Q1406770-D9D6E65C-3C8B-41E1-BA58-EA49861BF27B
movie_countries_9348,Q1406874,Q30,Q1406874-4DB43DE3-F896-4B8B-8241-0763F804FCBB
movie_countries_9349,Q14071865,Q183,Q14071865-B0E36DCC-4857-4A88-ABDC-4A074807D374
movie_countries_9350,Q14071865,Q30,Q14071865-e19381eb-bf6d-431f-92cf-816e253f14a4
movie_countries_9351,Q140737097,Q30,Q140737097-3c3c7d43-4349-1597-728a-25a500e46156
movie_countries_9352,Q1407454,Q142,Q1407454-28846896-9A65-4129-817E-044E12AF8FF6
movie_countries_9353,Q1407454,Q183,Q1407454-e3ab8b90-4f02-3727-dc1c-6ddad80e0e3f
movie_countries_9354,Q1407454,Q31,Q1407454-3a5ef989-4ec8-0ca9-9c3f-cc3aac3e31e7
movie_countries_9355,Q140757194,Q34,Q140757194-dba47541-4e78-5451-8809-8e939e0f27a9
movie_countries_9356,Q140757322,Q34,Q140757322-74715b1c-43bc-361a-8d07-47ef741a21d3
movie_countries_9357,Q1407661,Q30,Q1407661-6DBF2BC2-603E-4DAB-AEF7-953444F8DFA7
movie_countries_9358,Q140775154,Q34,Q140775154-325de26f-48f7-7bec-d81e-b7d901960501
movie_countries_9359,Q140775154,Q38,Q140775154-217abc56-4a9c-3566-07af-3c5e4b0e1222
movie_countries_9360,Q140775190,Q34,Q140775190-e63e6047-4741-e430-7fb1-2066e85cd2c5
movie_countries_9361,Q1407789,Q30,Q1407789-45A8E941-79AD-4921-A1E2-5E0757C8CC73
movie_countries_9362,Q140792639,Q34,Q140792639-710f98cd-4eca-3708-841a-7d48411cb71c
movie_countries_9363,Q140800037,Q145,Q140800037-cbecac90-4cc4-33fd-2077-c8439150ea42
movie_countries_9364,Q140800037,Q29,Q140800037-91fd4404-44c9-b396-c371-a7ab4fefa3e1
movie_countries_9365,Q1408094,Q142,Q1408094-E162DF2E-1810-400A-88E2-9F72F5DFD5AB
movie_countries_9366,Q1408293,Q30,Q1408293-BCECCDAE-BF77-41E4-8573-A546761A5D2C
movie_countries_9367,Q140836224,Q30,Q140836224-95d04cf6-48f9-a8f9-589b-2523984d9d97
movie_countries_9368,Q1409165,Q30,Q1409165-D15B4CDE-C8B2-4E83-9D4F-D59415605CD0
movie_countries_9369,Q140924855,Q30,Q140924855-47fbb40a-4cf3-6bb3-0d0b-fcf85cd607d7
movie_countries_9370,Q140924906,Q30,Q140924906-e345ca54-42d3-1d07-2a29-6b335d9c4e0b
movie_countries_9371,Q140925345,Q183,Q140925345-ec05a07e-4493-55d0-5f68-2f991049fc11
movie_countries_9372,Q140925474,Q38,Q140925474-af2567ea-4281-9457-9593-97b318260b8c
movie_countries_9373,Q140926028,Q38,Q140926028-79304be8-4e42-ed7a-9dfb-99df90ef8279
movie_countries_9374,Q140935395,Q28,Q140935395-f3c84c06-47a9-4f25-6ecd-f3d0bb2f8d97
movie_countries_9375,Q140935463,Q183,Q140935463-645a531b-4143-ea25-fd04-1bd82121befd
movie_countries_9376,Q140935463,Q39,Q140935463-f1f5d581-40c5-f858-223c-ff2da7170a58
movie_countries_9377,Q1409432,Q183,Q1409432-67522715-B79C-475B-BB70-B53CF445C3AE
movie_countries_9378,Q140945529,Q38,Q140945529-cd347009-495a-4e60-e7d3-07daa8c311cd
movie_countries_9379,Q1409466,Q15180,Q1409466-B41AA41A-3933-4C06-B304-4B959C38096A
movie_countries_9380,Q140965567,Q38,Q140965567-d1f11673-4898-d5d7-62b3-72c908702e8e
movie_countries_9381,Q140965568,Q38,Q140965568-a7b220ea-46bc-0c71-5cef-5ceab6c88d21
movie_countries_9382,Q1409673,Q183,Q1409673-918940D2-88D8-4CD3-8321-B2BEC6344E2B
movie_countries_9383,Q140967683,Q38,Q140967683-d5837500-4976-a14c-0a7a-be8e37e9e466
movie_countries_9384,Q140970317,Q213,Q140970317-3d345de2-4b47-c2da-89cb-4ac155d71d67
movie_countries_9385,Q140971101,Q213,Q140971101-65cf5dbe-4e3a-5489-1321-427860722435
movie_countries_9386,Q140985891,Q34,Q140985891-795ff6ec-473c-d70d-ef30-ab41e0e14c1a
movie_countries_9387,Q140989013,Q34,Q140989013-dc5d2341-40b5-9287-d069-a18c4c93c00f
movie_countries_9388,Q140989380,Q34,Q140989380-9662d1ef-48eb-496d-089f-c71ac189a185
movie_countries_9389,Q140998194,Q30,Q140998194-2dbcb39d-4847-45d7-8fc2-4bb72ad0f490
movie_countries_9390,Q1410031,Q183,Q1410031-40BCCC55-D0F2-4FC4-BF6D-E93514133879
movie_countries_9391,Q1410288,Q183,Q1410288-9517E1EE-E817-4C86-ADE8-3B8572436318
movie_countries_9392,Q1410288,Q30,Q1410288-315EAF80-CA6E-4F05-8BEA-A70DE44F5F44
movie_countries_9393,Q1410628,Q142,Q1410628-E2FAEBCE-0A74-4EE1-AD4E-76AD91089594
movie_countries_9394,Q1410628,Q38,Q1410628-B7FFF316-9D77-4424-8BC5-517AC6D32C63
